project_id,reporting_month,project_length_km,original_contract_value_inr_cr,planned_duration_months,months_since_start,state,project_type,contractor,planned_physical_progress_pct,actual_physical_progress_pct,physical_progress_variance_pct,planned_financial_progress_pct,actual_financial_progress_pct,financial_progress_variance_pct,planned_cost_to_date_inr_cr,actual_expenditure_inr_cr,actual_cost_to_date_inr_cr,material_cost_inr_cr,labour_cost_inr_cr,equipment_cost_inr_cr,variation_cost_inr_cr,delay_related_cost_inr_cr,contractor_productivity_factor,land_acquisition_delay_days,utility_shifting_delay_days,environment_clearance_delay_days,material_delay_days,labour_shortage_days,equipment_unavailability_days,weather_disruption_days,traffic_diversion_delay_days,design_change_delay_days,approval_delay_days,expenditure_gap_inr_cr,cost_tracking_gap_inr_cr,delay_factor_count,delay_factor_severity,project_age_ratio,months_to_planned_completion,schedule_pressure,progress_efficiency,cost_growth_rate,recent_progress_trend_3m,recent_cost_trend_3m,consecutive_underperforming_months,recent_adverse_events_3m,is_terminal_snapshot,final_cost_overrun_pct,cost_overrun
HRI-0287,2023-05,37.73,370.88,17,2,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,3.83,12.12,8.29,3.83,11.95,8.13,14.19,44.33,49.76,28.13,12.52,9.09,0.0,0.02,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,30.14,-5.43,1.0,1.2,0.11764705882352941,15,5.858666666666666,3.164490861618799,3.5066948555320647,6.06,24.88,0,2.0,False,12.46,1
HRI-0287,2023-06,37.73,370.88,17,3,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,8.24,17.59,9.34,8.24,17.16,8.91,30.57,63.62,72.24,40.27,17.98,13.8,0.0,0.19,1.092,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,33.05,-8.619999999999997,1.0,14.6,0.17647058823529413,14,5.886428571428572,2.1347087378640777,2.3631010794896956,5.863333333333333,24.08,1,3.0,False,12.46,1
HRI-0287,2023-07,37.73,370.88,17,4,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,14.0,23.23,9.22,14.0,22.49,8.49,51.94,83.43,95.3,53.49,23.98,17.62,0.0,0.21,1.061,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,31.49000000000001,-11.86999999999999,1.0,15.6,0.23529411764705882,13,5.905384615384615,1.6592857142857143,1.8348093954562958,5.98,24.37,2,3.0,False,12.46,1
HRI-0287,2023-08,37.73,370.88,17,5,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,20.86,28.77,7.9,20.86,27.72,6.86,77.38,102.82,118.66,66.77,29.72,21.89,0.0,0.28,0.974,0.0,0.0,0.0,0.0,0.0,0.0,16.3,2.6,0.0,0.0,25.439999999999998,-15.840000000000003,2.0,18.900000000000002,0.29411764705882354,12,5.935833333333334,1.3791946308724832,1.5334711811837685,5.55,22.96666666666667,3,3.0,False,12.46,1
HRI-0287,2023-09,37.73,370.88,17,6,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,28.58,34.49,5.91,28.58,,,105.99,,142.46,80.12,36.15,25.86,0.0,0.32,0.912,0.0,0.0,0.0,0.0,0.0,0.0,17.8,4.9,0.0,0.0,,,2.0,22.700000000000003,0.35294117647058826,11,5.955454545454544,1.206787963610917,1.3440890650061328,5.633333333333334,23.40666666666667,4,3.0,False,12.46,1
HRI-0287,2023-10,37.73,370.88,17,7,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,36.9,39.08,2.18,36.9,37.13,0.23,136.86,137.72,161.36,90.98,40.55,29.48,0.0,0.35,0.885,0.0,0.0,0.0,0.0,0.0,0.0,,4.9,0.0,0.0,0.8599999999999852,-23.640000000000015,,,0.4117647058823529,10,6.0920000000000005,1.059078590785908,1.1790150518778313,5.283333333333332,22.020000000000007,5,2.0,False,12.46,1
HRI-0287,2023-11,37.73,370.88,17,8,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,45.59,44.64,-0.95,45.59,42.01,-3.59,169.1,155.8,180.83,101.93,45.33,33.19,0.0,0.38,0.881,0.0,0.0,0.0,0.0,0.0,,21.3,4.9,0.0,0.0,-13.299999999999983,-25.03,,,0.47058823529411764,9,6.151111111111111,0.9791620969510857,1.0693672383205206,5.29,20.72333333333334,6,1.0,False,12.46,1
HRI-0287,2023-12,37.73,370.88,17,9,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,54.41,48.83,-5.58,54.41,45.61,-8.79,201.78,169.17,197.02,111.02,49.77,35.86,0.0,0.38,0.893,0.0,0.0,0.0,0.0,0.0,0.0,21.4,4.9,0.0,0.0,-32.610000000000014,-27.850000000000023,2.0,26.299999999999997,0.5294117647058824,8,6.39625,0.8974453225510017,0.976409951432253,4.7799999999999985,18.186666666666667,7,1.0,False,12.46,1
HRI-0287,2024-01,37.73,370.88,17,10,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,63.1,53.73,-9.37,63.1,49.78,-13.32,234.02,184.61,216.39,122.11,54.5,39.4,0.0,0.39,0.903,0.0,0.0,0.0,0.3,0.0,0.0,22.1,4.9,0.0,0.0,-49.41,-31.779999999999973,3.0,27.3,0.5882352941176471,7,6.61,0.8515055467511885,0.9246645585847363,4.883333333333333,18.343333333333323,8,2.0,False,12.46,1
HRI-0287,2024-02,37.73,370.88,17,11,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,71.42,58.69,-12.73,71.42,53.99,-17.43,264.89,200.25,236.34,133.58,59.12,43.23,0.0,0.42,0.952,0.0,0.0,0.0,2.4,0.0,0.0,22.7,4.9,0.0,0.0,-64.63999999999999,-36.09,3.0,30.0,0.6470588235294118,6,6.885000000000001,0.8217586110333239,0.8922194118313262,4.683333333333333,18.50333333333333,9,3.0,False,12.46,1
HRI-0287,2024-03,37.73,370.88,17,12,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,79.14,64.28,-14.86,79.14,58.74,-20.4,293.5,217.86,257.12,145.42,64.47,46.78,0.0,0.45,0.944,0.0,0.0,0.0,2.4,0.0,0.0,25.1,4.9,0.0,0.0,-75.63999999999999,-39.25999999999999,3.0,32.4,0.7058823529411765,5,7.144,0.8122314885013899,0.8760477001703577,5.150000000000001,20.03333333333333,10,3.0,False,12.46,1
HRI-0287,2024-04,37.73,370.88,17,13,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,86.0,68.87,-17.13,86.0,62.83,-23.16,318.94,233.04,275.04,156.06,68.56,49.96,0.0,0.45,0.878,0.0,0.0,0.0,2.4,0.0,0.0,25.4,4.9,0.0,0.0,-85.9,-42.00000000000003,3.0,32.699999999999996,0.7647058823529411,4,7.782499999999999,0.8008139534883721,0.862356556092055,5.0466666666666695,19.55000000000001,11,3.0,False,12.46,1
HRI-0287,2024-05,37.73,370.88,17,14,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,91.76,75.12,-16.64,91.76,68.5,-23.25,340.31,254.06,300.48,170.58,74.81,54.58,0.0,0.5,0.873,0.0,0.0,0.0,2.4,0.0,0.0,28.0,4.9,0.0,0.0,-86.25,-46.420000000000016,3.0,35.3,0.8235294117647058,3,8.293333333333331,0.8186573670444638,0.8829596544327232,5.476666666666669,21.380000000000006,0,3.0,False,12.46,1
HRI-0287,2024-06,37.73,370.88,17,15,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,96.17,79.25,-16.92,96.17,72.27,-23.9,356.69,268.03,316.26,179.35,78.71,57.56,0.0,0.63,0.87,0.0,2.9,0.0,2.4,0.0,0.0,34.7,4.9,0.0,0.0,-88.66000000000003,-48.23000000000002,4.0,44.9,0.8823529411764706,2,10.375,0.8240615576583133,0.8866522750848075,4.989999999999999,19.713333333333328,1,3.0,False,12.46,1
HRI-0287,2024-07,37.73,370.88,17,16,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,99.0,84.44,-14.56,99.0,77.11,-21.89,367.18,285.98,337.48,190.52,84.16,62.15,0.0,0.65,0.763,0.0,2.9,0.0,2.4,0.0,0.0,35.6,4.9,0.0,0.0,-81.19999999999999,-51.5,4.0,45.8,0.9411764705882353,1,15.560000000000002,0.8529292929292929,0.9191132414619533,5.189999999999998,20.813333333333333,2,3.0,False,12.46,1
HRI-0287,2024-08,37.73,370.88,17,17,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,100.0,88.73,-11.27,100.0,81.05,-18.95,370.88,300.6,355.42,200.95,88.49,65.31,0.0,0.67,0.773,0.0,2.9,0.0,2.4,0.0,0.0,38.0,4.9,0.0,0.0,-70.27999999999997,-54.81999999999999,4.0,48.199999999999996,1.0,0,11.269999999999996,0.8873000000000001,0.9583153580672995,4.536666666666666,18.313333333333333,3,3.0,False,12.46,1
HRI-0287,2024-09,37.73,370.88,17,18,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,100.0,93.37,-6.63,100.0,85.41,-14.59,370.88,316.76,372.29,210.96,92.57,68.09,0.0,0.68,0.687,0.0,2.9,0.0,2.4,0.0,0.0,,4.9,0.0,0.0,-54.120000000000005,-55.53000000000003,,,1.0588235294117647,-1,6.6299999999999955,0.9337000000000001,1.0038017687661778,4.706666666666668,18.676666666666677,4,2.0,False,12.46,1
HRI-0287,2024-10,37.73,370.88,17,19,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,100.0,97.78,-2.22,100.0,,,370.88,,391.12,222.04,97.48,70.89,0.0,0.7,0.729,0.0,2.9,0.0,4.0,0.0,0.0,39.2,4.9,0.0,0.0,,,4.0,51.0,1.1176470588235294,-2,2.219999999999999,0.9778,1.0545729076790338,4.446666666666668,17.879999999999995,5,2.0,False,12.46,1
HRI-0287,2024-11,37.73,370.88,17,20,Rajasthan,Road Widening (2 to 4 lane),Trimurti Roadways Pvt Ltd,100.0,100.0,0.0,100.0,,,370.88,,417.09,236.89,103.92,75.58,0.0,0.71,0.932,0.0,2.9,0.0,4.0,0.0,0.0,39.3,4.9,0.0,0.0,,,4.0,51.099999999999994,1.1764705882352942,-3,0.0,1.0,1.1245955565142363,3.7566666666666655,20.556666666666654,6,2.0,True,12.46,1
HRI-0288,2019-02,107.27,3018.2,55,1,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,0.1,0.77,0.68,0.1,0.75,0.65,2.96,22.55,25.41,14.38,5.73,4.89,0.0,0.41,1.054,0.0,4.8,15.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,19.59,-2.8599999999999994,3.0,20.8,0.01818181818181818,54,1.8375925925925927,5.0,5.0,0.77,25.41,1,1.0,False,-0.22,0
HRI-0288,2019-03,107.27,3018.2,55,2,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,0.39,2.04,1.66,0.39,1.95,1.57,11.68,58.96,65.84,37.29,14.79,12.59,0.58,0.59,1.022,0.0,4.8,15.8,0.0,0.0,0.0,4.8,0.0,0.0,0.4,47.28,-6.880000000000003,4.0,25.8,0.03636363636363636,53,1.8483018867924528,5.0,5.0,1.02,32.92,2,2.0,False,-0.22,0
HRI-0288,2019-04,107.27,3018.2,55,3,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,0.86,3.48,2.62,0.86,3.31,2.45,25.96,99.84,109.77,60.83,25.85,21.91,0.58,0.6,0.977,0.0,4.8,15.8,0.0,0.0,0.0,5.0,0.0,0.0,0.4,73.88,-9.929999999999993,4.0,26.0,0.05454545454545454,52,1.856153846153846,4.046511627906977,4.228428351309707,1.16,36.589999999999996,3,3.0,False,-0.22,0
HRI-0288,2019-05,107.27,3018.2,55,4,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,1.51,5.34,3.83,1.51,5.03,3.52,45.57,151.95,165.24,91.13,39.84,33.08,0.58,0.61,1.0,0.0,4.8,15.8,0.0,0.0,0.0,5.4,0.0,0.0,0.4,106.38,-13.29000000000002,4.0,26.4,0.07272727272727272,51,1.856078431372549,3.5364238410596025,3.6260697827518107,1.5233333333333334,46.61000000000001,0,3.0,False,-0.22,0
HRI-0288,2019-06,107.27,3018.2,55,5,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,2.33,7.08,4.75,2.33,6.69,4.36,70.3,201.78,214.13,117.04,52.98,42.37,0.58,1.17,1.069,0.0,7.6,15.8,0.0,0.0,0.0,15.8,0.0,0.0,0.4,131.48000000000002,-12.349999999999994,4.0,39.6,0.09090909090909091,50,1.8584,3.03862660944206,3.045945945945946,1.68,49.43,1,3.0,False,-0.22,0
HRI-0288,2019-07,107.27,3018.2,55,6,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,3.31,8.03,4.72,3.31,7.5,4.19,99.92,226.3,242.57,132.25,61.0,47.35,0.58,1.4,1.071,0.0,7.6,20.9,0.0,0.0,0.0,16.0,0.0,0.0,0.4,126.38000000000001,-16.269999999999982,4.0,44.9,0.10909090909090909,49,1.876938775510204,2.425981873111782,2.4276421136909527,1.5166666666666664,44.26666666666667,2,3.0,False,-0.22,0
HRI-0288,2019-08,107.27,3018.2,55,7,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,4.45,9.1,4.65,4.45,8.4,3.96,134.22,253.63,271.32,148.92,67.6,52.75,,1.48,1.121,0.0,7.6,20.9,0.0,0.0,0.0,19.1,0.0,0.0,0.4,119.41,-17.689999999999998,4.0,48.0,0.12727272727272726,48,1.89375,2.0449438202247188,2.0214573088958425,1.2533333333333332,35.35999999999999,3,3.0,False,-0.22,0
HRI-0288,2019-09,107.27,3018.2,55,8,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,5.73,11.14,5.4,5.73,10.14,4.4,172.99,305.91,330.06,180.36,83.54,62.03,2.51,1.62,1.196,5.2,7.6,20.9,0.0,0.0,0.0,20.1,0.0,0.9,0.4,132.92000000000002,-24.149999999999977,6.0,55.1,0.14545454545454545,47,1.8906382978723404,1.944153577661431,1.907971559049656,1.3533333333333335,38.64333333333334,0,3.0,False,-0.22,0
HRI-0288,2019-10,107.27,3018.2,55,9,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,7.16,13.41,6.25,7.16,12.14,4.98,216.0,366.46,400.01,219.5,102.45,73.9,2.51,1.66,1.193,5.2,7.6,20.9,0.0,0.0,0.0,21.3,0.0,0.9,0.4,150.45999999999998,-33.55000000000001,6.0,56.3,0.16363636363636364,46,1.8823913043478262,1.8729050279329609,1.851898148148148,1.7933333333333337,52.48,0,3.0,False,-0.22,0
HRI-0288,2019-11,107.27,3018.2,55,10,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,8.72,15.44,6.73,8.72,13.98,5.27,263.04,422.07,468.3,257.39,120.51,86.22,2.51,1.67,1.126,5.2,7.6,20.9,0.0,0.0,0.0,21.6,0.0,0.9,0.4,159.02999999999997,-46.23000000000002,6.0,56.6,0.18181818181818182,45,1.8791111111111112,1.7706422018348622,1.7803375912408759,2.1133333333333333,65.66000000000001,0,3.0,False,-0.22,0
HRI-0288,2019-12,107.27,3018.2,55,11,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,10.4,17.69,7.29,10.4,16.17,5.77,313.89,487.93,535.38,293.66,137.22,100.02,2.51,1.98,1.138,5.2,7.6,20.9,0.0,0.0,6.0,24.9,0.0,0.9,0.4,174.04000000000002,-47.44999999999999,7.0,65.9,0.2,44,1.8706818181818183,1.7009615384615386,1.7056293606040334,2.1833333333333336,68.44,0,3.0,False,-0.22,0
HRI-0288,2020-01,107.27,3018.2,55,12,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,12.2,19.22,7.01,12.2,17.64,5.44,368.33,532.52,578.95,317.88,148.84,107.74,2.51,1.99,1.097,5.2,7.6,20.9,0.0,0.0,6.0,25.1,0.0,0.9,0.4,164.19,-46.430000000000064,7.0,66.10000000000002,0.21818181818181817,43,1.8786046511627907,1.5754098360655737,1.5718241794043386,1.9366666666666663,59.64666666666668,1,3.0,False,-0.22,0
HRI-0288,2020-02,107.27,3018.2,55,13,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,14.12,20.81,6.69,14.12,19.22,5.1,426.15,580.11,628.53,343.86,161.94,118.23,2.51,1.99,1.088,5.2,7.6,20.9,0.0,0.0,,25.3,0.0,0.9,0.4,153.96000000000004,-48.41999999999996,,,0.23636363636363636,42,1.8854761904761905,1.4737960339943343,1.474903203097501,1.7899999999999998,53.40999999999999,2,2.0,False,-0.22,0
HRI-0288,2020-03,107.27,3018.2,55,14,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,16.14,23.98,7.85,16.14,,,487.12,,727.75,394.97,189.09,139.15,2.51,2.03,1.233,5.2,7.6,20.9,0.0,0.0,6.0,26.5,0.0,0.9,0.4,,,7.0,67.50000000000001,0.2545454545454545,41,1.8541463414634145,1.4857496902106568,1.4939850550172442,2.0966666666666662,64.12333333333333,0,2.0,False,-0.22,0
HRI-0288,2020-04,107.27,3018.2,55,15,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,18.26,25.52,7.27,18.26,23.77,5.51,551.03,717.29,769.66,418.74,199.91,146.36,2.51,2.15,1.14,5.2,7.6,20.9,0.0,3.4,6.0,27.7,0.0,0.9,0.4,166.26,-52.370000000000005,8.0,72.10000000000002,0.2727272727272727,40,1.862,1.397590361445783,1.3967660562945756,2.1,63.56999999999997,1,2.0,False,-0.22,0
HRI-0288,2020-05,107.27,3018.2,55,16,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,20.46,27.45,6.99,20.46,25.62,5.16,617.66,773.38,833.16,454.28,214.74,159.47,2.51,2.16,1.179,5.2,7.6,20.9,0.0,3.4,6.0,28.0,0.0,0.9,0.4,155.72000000000003,-59.77999999999997,8.0,72.4,0.2909090909090909,39,1.86025641025641,1.3416422287390029,1.3488974516724412,2.2133333333333334,68.21,0,3.0,False,-0.22,0
HRI-0288,2020-06,107.27,3018.2,55,17,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,22.76,28.71,5.96,22.76,26.8,4.04,686.8,808.87,869.0,474.63,223.53,165.95,2.51,2.4,1.164,5.2,7.6,20.9,0.0,3.4,6.0,28.5,4.8,0.9,0.4,122.07000000000005,-60.129999999999995,9.0,77.70000000000002,0.3090909090909091,38,1.8760526315789472,1.2614235500878734,1.2652882935352359,1.5766666666666669,47.083333333333336,1,3.0,False,-0.22,0
HRI-0288,2020-07,107.27,3018.2,55,18,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,25.12,30.86,5.74,25.12,28.77,3.65,758.22,868.42,930.3,507.6,240.38,177.2,2.51,2.62,1.175,8.3,7.6,20.9,0.0,3.4,6.0,30.9,4.8,0.9,0.4,110.19999999999993,-61.879999999999995,9.0,83.2,0.32727272727272727,37,1.8686486486486487,1.2285031847133758,1.226952599509377,1.78,53.54666666666666,0,3.0,False,-0.22,0
HRI-0288,2020-08,107.27,3018.2,55,19,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,27.56,31.94,4.38,27.56,29.76,2.21,831.71,898.3,963.34,526.4,247.73,183.55,,3.15,1.097,8.3,7.6,20.9,0.0,3.4,6.0,47.8,4.8,0.9,0.4,66.58999999999992,-65.04000000000008,9.0,100.1,0.34545454545454546,36,1.8905555555555555,1.1589259796806968,1.1582642988541678,1.4966666666666673,43.39333333333335,1,3.0,False,-0.22,0
HRI-0288,2020-09,107.27,3018.2,55,20,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,30.05,33.9,3.85,30.05,31.65,1.6,907.05,955.36,1020.66,558.41,262.29,194.09,2.51,3.37,1.092,8.3,7.6,20.9,0.0,3.4,9.0,50.0,4.8,0.9,0.4,48.31000000000006,-65.29999999999995,9.0,105.30000000000001,0.36363636363636365,35,1.8885714285714283,1.1281198003327786,1.1252521911691749,1.7299999999999993,50.55333333333332,0,3.0,False,-0.22,0
HRI-0288,2020-10,107.27,3018.2,55,21,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,32.6,36.76,4.15,32.6,34.22,1.62,984.02,1032.87,1094.81,600.02,280.32,208.51,2.51,3.45,1.108,8.3,7.6,20.9,0.0,3.4,9.0,52.6,4.8,0.9,0.4,48.84999999999991,-61.940000000000055,9.0,107.9,0.38181818181818183,34,1.86,1.1276073619631901,1.112589175016768,1.9666666666666661,54.836666666666666,0,3.0,False,-0.22,0
HRI-0288,2020-11,107.27,3018.2,55,22,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,35.2,38.64,3.44,35.2,35.89,0.69,1062.41,1083.15,1152.25,630.64,296.2,219.44,2.51,3.47,1.145,8.3,7.6,20.9,0.0,3.4,9.0,53.4,4.8,0.9,0.4,20.74000000000001,-69.09999999999991,9.0,108.7,0.4,33,1.8593939393939394,1.0977272727272727,1.0845624570551857,2.233333333333333,62.96999999999999,0,3.0,False,-0.22,0
HRI-0288,2020-12,107.27,3018.2,55,23,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,37.84,40.04,2.2,37.84,37.07,-0.77,1141.99,1118.89,1197.45,654.21,308.23,228.98,2.51,3.53,1.117,8.3,7.6,20.9,0.0,3.4,9.0,55.1,4.8,0.9,0.4,-23.09999999999991,-78.55999999999995,9.0,110.4,0.41818181818181815,32,1.87375,1.0581395348837208,1.0485643481991962,2.046666666666667,58.93000000000003,1,3.0,False,-0.22,0
HRI-0288,2021-01,107.27,3018.2,55,24,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,40.51,41.18,0.68,40.51,38.06,-2.44,1222.55,1148.79,1231.95,672.57,317.39,235.75,2.51,3.73,1.11,15.5,7.6,20.9,0.0,3.4,9.0,56.3,4.8,0.9,0.4,-73.75999999999999,-83.16000000000008,9.0,118.80000000000001,0.43636363636363634,31,1.8974193548387097,1.0165391261416934,1.007688847081919,1.4733333333333338,45.71333333333337,2,3.0,False,-0.22,0
HRI-0288,2021-02,107.27,3018.2,55,25,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,43.2,42.81,-0.39,43.2,39.5,-3.7,1303.88,1192.24,1278.74,700.33,328.38,243.79,2.51,3.74,1.1,15.5,7.6,20.9,0.0,3.4,9.0,56.6,4.8,0.9,0.4,-111.6400000000001,-86.5,9.0,119.10000000000001,0.45454545454545453,30,1.9063333333333332,0.9909722222222223,0.9807190845783353,1.3900000000000006,42.163333333333334,3,3.0,False,-0.22,0
HRI-0288,2021-03,107.27,3018.2,55,26,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,45.91,44.95,-0.96,45.91,41.37,-4.54,1385.75,1248.76,1344.6,739.49,344.15,254.63,2.51,3.83,1.003,15.5,7.6,20.9,0.0,5.9,9.0,58.4,5.0,0.9,0.4,-136.99,-95.83999999999992,9.0,123.60000000000001,0.4727272727272727,29,1.8982758620689655,0.9790895229797432,0.9703048890492513,1.6366666666666678,49.049999999999955,0,3.0,False,-0.22,0
HRI-0288,2021-04,107.27,3018.2,55,27,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,48.64,45.26,-3.38,48.64,41.65,-6.99,1467.95,1256.96,1354.71,744.97,346.49,256.7,2.51,4.05,1.019,15.5,7.6,20.9,0.0,5.9,9.0,60.8,7.6,0.9,0.4,-210.99,-97.75,9.0,128.6,0.4909090909090909,28,1.955,0.9305098684210525,0.9228584079839232,1.3599999999999994,40.919999999999995,1,3.0,False,-0.22,0
HRI-0288,2021-05,107.27,3018.2,55,28,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,51.36,46.8,-4.56,51.36,42.98,-8.38,1550.25,1297.27,1401.67,771.73,357.48,265.87,2.51,4.09,1.026,15.5,7.6,20.9,0.0,5.9,9.0,62.2,7.6,0.9,0.4,-252.98000000000002,-104.40000000000009,9.0,130.0,0.509090909090909,27,1.9703703703703705,0.911214953271028,0.9041573939687148,1.3299999999999983,40.97666666666669,2,3.0,False,-0.22,0
HRI-0288,2021-06,107.27,3018.2,55,29,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,54.09,48.37,-5.72,54.09,44.38,-9.71,1632.45,1339.46,1450.54,799.06,370.85,273.98,2.51,4.15,1.071,15.5,7.6,20.9,0.0,5.9,9.0,64.3,7.6,0.9,0.4,-292.99,-111.07999999999993,9.0,132.10000000000002,0.5272727272727272,26,1.985769230769231,0.8942503235348492,0.8885662654292628,1.1399999999999981,35.313333333333354,3,3.0,False,-0.22,0
HRI-0288,2021-07,107.27,3018.2,55,30,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,56.8,49.55,-7.25,56.8,45.39,-11.4,1714.32,1370.1,1483.69,817.69,379.28,280.01,2.51,4.2,1.047,15.5,7.6,20.9,0.0,5.9,9.0,66.5,7.6,0.9,0.4,-344.22,-113.59000000000015,9.0,134.3,0.5454545454545454,25,2.0180000000000002,0.8723591549295775,0.8654685239628541,1.4299999999999997,42.99333333333334,4,3.0,False,-0.22,0
HRI-0288,2021-08,107.27,3018.2,55,31,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,59.49,51.23,-8.26,59.49,46.82,-12.67,1795.65,1413.19,1535.78,845.09,393.46,289.87,2.51,4.86,1.042,15.5,22.4,20.9,0.0,5.9,9.0,74.7,7.6,0.9,0.4,-382.46000000000004,-122.58999999999992,9.0,157.3,0.5636363636363636,24,2.0320833333333335,0.8611531349806689,0.855278033024253,1.4766666666666666,44.7033333333333,5,3.0,False,-0.22,0
HRI-0288,2021-09,107.27,3018.2,55,32,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,62.16,53.42,-8.74,62.16,48.68,-13.48,1876.21,1469.28,1603.93,882.16,409.82,304.47,2.51,4.97,1.095,15.5,22.4,20.9,0.0,5.9,9.0,77.8,7.6,0.9,0.4,-406.93000000000006,-134.6500000000001,9.0,160.4,0.5818181818181818,23,2.0252173913043476,0.8593951093951094,0.8548776522883899,1.6833333333333347,51.13000000000003,0,3.0,False,-0.22,0
HRI-0288,2021-10,107.27,3018.2,55,33,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,64.8,56.84,-7.96,64.8,51.59,-13.21,1955.79,1557.01,1731.82,941.44,440.56,328.71,16.04,5.06,1.116,15.5,22.4,20.9,0.0,5.9,9.0,81.8,7.6,7.2,0.4,-398.78,-174.80999999999995,9.0,170.7,0.6,22,1.9618181818181817,0.8771604938271605,0.8854836153165728,2.430000000000002,82.70999999999997,0,3.0,False,-0.22,0
HRI-0288,2021-11,107.27,3018.2,55,34,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,67.4,58.56,-8.83,67.4,,,2034.18,,1783.05,970.68,452.2,338.54,,5.59,1.028,25.3,22.4,20.9,0.0,5.9,9.0,83.8,7.6,7.2,0.4,,,9.0,182.49999999999997,0.6181818181818182,21,1.9733333333333332,0.8688427299703264,0.8765448485384774,2.443333333333335,82.42333333333333,1,3.0,False,-0.22,0
HRI-0288,2021-12,107.27,3018.2,55,35,Gujarat,Greenfield Highway,Vindhya Roadways Pvt Ltd,69.95,61.04,-8.9,69.95,55.24,-14.71,2111.15,1667.31,1841.96,1004.55,466.84,348.9,16.04,5.63,1.055,25.3,22.4,20.9,0.0,5.9,9.0,85.6,7.6,7.2,0.4,-443.84000000000015,-174.6500000000001,9.0,184.29999999999998,0.6363636363636364,20,1.948,0.8726233023588277,0.8724912962129645,2.539999999999999,79.34333333333332,0,3.0,False,-0.22,0
