data_provenance,project_id,project_name,highway_number,state,project_type,contractor,project_length_km,original_contract_value_inr_cr,planned_start_date,planned_completion_date,planned_duration_months,reporting_month,months_since_start,project_status,planned_physical_progress_pct,actual_physical_progress_pct,physical_progress_variance_pct,planned_financial_progress_pct,actual_financial_progress_pct,financial_progress_variance_pct,planned_expenditure_inr_cr,actual_expenditure_inr_cr,expenditure_variance_pct,land_acquisition_delay_days,utility_shifting_delay_days,environment_clearance_delay_days,material_delay_days,labour_shortage_days,equipment_unavailability_days,weather_disruption_days,contractor_productivity_factor,traffic_diversion_delay_days,design_change_delay_days,approval_delay_days,planned_cost_to_date_inr_cr,actual_cost_to_date_inr_cr,material_cost_inr_cr,labour_cost_inr_cr,equipment_cost_inr_cr,variation_cost_inr_cr,delay_related_cost_inr_cr,final_delay_days,significant_delay,final_cost_overrun_pct,cost_overrun
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2024-09,8,Ongoing,45.59,47.48,1.88,45.59,45.03,-0.56,208.88,206.29,-0.56,5.2,8.5,0.0,0.0,3.6,0.0,47.9,1.131,1.0,0.0,0.0,208.88,204.25,114.92,50.02,38.35,0.0,0.96,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2024-10,9,Ongoing,54.41,50.59,-3.81,54.41,47.95,-6.46,249.25,219.68,-6.46,26.0,27.9,0.0,0.0,3.6,0.0,50.0,1.156,1.0,0.0,0.0,249.25,217.79,122.68,53.21,40.51,0.0,1.39,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2024-11,10,Ongoing,63.1,56.74,-6.36,63.1,53.82,-9.28,289.07,246.57,-9.28,26.0,27.9,0.0,0.0,3.6,0.0,50.6,1.15,1.0,0.0,0.0,289.07,245.21,138.57,59.97,45.28,0.0,1.39,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2024-12,11,Ongoing,71.42,63.67,-7.76,71.42,60.1,-11.32,327.21,275.34,-11.32,26.0,27.9,0.0,8.6,3.6,0.0,50.8,1.185,1.0,0.0,8.7,327.21,280.41,155.59,67.42,50.71,5.1,1.6,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2025-01,12,Ongoing,79.14,68.96,-10.18,79.14,64.84,-14.3,362.55,297.06,-14.3,26.0,27.9,0.0,8.6,3.6,0.0,56.1,1.173,1.0,0.0,8.7,362.55,305.45,168.98,73.8,55.87,5.1,1.71,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2025-02,13,Ongoing,86.0,75.43,-10.56,86.0,70.47,-15.53,393.98,322.84,-15.53,26.0,27.9,0.0,8.6,3.6,0.0,58.9,1.099,1.0,0.0,8.7,393.98,337.69,186.44,82.37,62.03,5.1,1.75,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2025-03,14,Ongoing,91.76,81.73,-10.02,91.76,75.93,-15.83,420.36,347.87,-15.83,26.0,27.9,0.0,8.9,7.4,0.0,59.7,1.117,1.0,0.0,8.7,420.36,364.98,200.42,89.88,67.77,,1.81,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2025-04,15,Ongoing,96.17,88.14,-8.04,96.17,81.37,-14.8,440.6,372.8,-14.8,26.0,27.9,0.0,8.9,7.4,0.0,60.3,1.09,1.0,0.0,8.7,440.6,393.94,216.19,97.02,73.82,5.1,1.82,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2025-05,16,Ongoing,99.0,94.31,-4.69,99.0,86.87,-12.13,453.56,397.97,-12.13,26.0,27.9,0.0,8.9,7.4,2.1,61.7,1.077,1.0,0.0,8.7,453.56,418.64,229.5,104.06,78.1,5.1,1.88,0,0,-2.21,0
SYNTHETIC,HRI-0365,NH-304 Road Widening Package 10,NH-304,Uttar Pradesh,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,36.64,458.13,2024-01-01,2025-06-01,17,2025-06,17,Completed,100.0,100.0,0.0,100.0,92.39,-7.61,458.13,423.29,-7.61,26.0,27.9,0.0,8.9,7.4,2.1,61.9,1.053,1.0,0.0,8.7,458.13,447.99,246.67,111.65,82.69,5.1,1.88,0,0,-2.21,0
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2021-08,1,Ongoing,1.68,6.61,4.93,1.68,6.72,5.03,5.61,22.36,5.03,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.963,0.0,0.0,0.0,5.61,23.3,13.63,5.67,3.96,0.0,0.03,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2021-09,2,Ongoing,6.37,12.48,6.11,6.37,12.57,6.2,21.22,41.85,6.2,0.0,0.0,0.0,0.0,7.4,0.0,22.2,0.995,0.0,0.0,0.0,21.22,42.73,24.06,10.42,8.01,0.0,0.25,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2021-10,3,Ongoing,13.52,19.48,5.96,13.52,19.47,5.95,45.01,64.81,5.95,6.5,0.0,0.0,0.0,7.4,0.0,23.0,0.949,0.0,0.0,0.0,45.01,67.9,37.8,16.35,13.4,0.0,0.35,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2021-11,4,Ongoing,22.58,27.61,5.03,22.58,27.55,4.98,75.17,91.74,4.98,6.5,0.0,0.0,0.0,7.4,0.0,24.2,0.965,0.0,0.0,0.0,75.17,94.28,52.36,22.86,18.68,0.0,0.37,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2021-12,5,Ongoing,33.0,34.46,1.46,33.0,34.39,1.39,109.87,114.5,1.39,6.5,0.0,0.0,0.0,7.4,0.0,24.8,0.86,0.0,0.0,0.0,109.87,116.7,64.44,28.19,23.7,0.0,0.38,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-01,6,Ongoing,44.24,42.42,-1.82,44.24,42.75,-1.5,147.3,142.32,-1.5,6.5,0.0,0.0,0.0,7.4,0.0,25.9,0.836,0.0,0.0,0.0,147.3,142.78,78.62,35.39,28.39,0.0,0.39,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-02,7,Ongoing,55.76,48.66,-7.1,55.76,49.35,-6.41,185.64,164.3,-6.41,6.5,0.0,0.0,0.0,7.4,0.0,26.0,0.858,0.0,0.0,4.1,185.64,167.22,89.89,40.98,31.99,3.97,0.39,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-03,8,Ongoing,67.0,54.71,-12.29,67.0,55.6,-11.4,223.07,185.12,-11.4,14.1,0.0,0.0,0.0,7.4,0.0,26.8,0.927,0.0,0.0,4.1,223.07,188.45,102.17,45.9,35.92,3.97,0.51,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-04,9,Ongoing,77.42,61.17,-16.26,77.42,,,257.77,,,14.1,0.0,0.0,0.0,7.4,0.0,28.1,0.896,0.0,0.0,4.1,257.77,210.98,114.81,51.87,39.8,3.97,0.53,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-05,10,Ongoing,86.48,67.75,-18.73,86.48,69.96,-16.52,287.93,232.94,-16.52,14.1,0.0,0.0,1.4,7.4,0.0,28.3,0.842,0.0,0.0,4.1,287.93,232.29,126.33,58.2,43.24,3.97,0.55,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-06,11,Ongoing,93.63,72.77,-20.86,93.63,75.63,-18.0,311.72,251.8,-18.0,14.1,0.0,0.0,1.4,7.4,0.0,30.5,0.841,0.0,0.0,4.1,311.72,249.6,135.87,62.46,46.71,3.97,0.59,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-07,12,Ongoing,98.32,77.38,-20.94,98.32,80.92,-17.39,327.33,269.42,-17.39,14.1,0.0,0.0,1.4,7.4,0.0,52.4,0.902,0.0,0.0,10.4,327.33,272.33,144.28,66.51,49.39,11.17,0.98,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-08,13,Ongoing,100.0,84.13,-15.87,100.0,88.62,-11.38,332.94,295.05,-11.38,14.1,0.0,0.0,1.4,7.4,0.0,63.7,0.923,0.0,0.0,10.4,332.94,297.04,158.1,72.54,54.14,11.17,1.09,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-09,14,Ongoing,100.0,90.99,-9.01,100.0,96.51,-3.49,332.94,321.31,-3.49,14.1,0.0,0.0,1.4,7.4,0.0,68.8,0.968,0.0,0.0,10.4,332.94,321.87,171.46,78.97,59.14,11.17,1.13,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-10,15,Ongoing,100.0,99.51,-0.49,100.0,100.0,0.0,332.94,332.94,0.0,14.1,0.0,0.0,1.4,7.4,0.0,68.9,0.998,0.0,0.0,10.4,332.94,352.85,188.06,86.76,65.73,11.17,1.13,92,1,14.91,1
SYNTHETIC,HRI-0366,NH-456 Road Widening Package 20,NH-456,Bihar,Road Widening (4 to 6 lane),Horizon Roadways Pvt Ltd,20.51,332.94,2021-07-01,2022-08-01,13,2022-11,16,Completed,100.0,100.0,0.0,100.0,100.0,0.0,332.94,332.94,0.0,14.1,0.0,0.0,2.9,7.4,0.0,69.1,1.046,0.0,0.0,10.4,332.94,382.58,203.76,94.67,71.82,11.17,1.16,92,1,14.91,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2022-04,1,Ongoing,0.35,3.15,2.8,0.35,,,2.94,,,0.0,0.0,0.0,5.0,3.7,1.7,2.3,0.829,0.0,0.0,0.0,2.94,28.71,16.38,7.13,4.93,0.0,0.27,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2022-05,2,Ongoing,1.36,6.3,4.94,1.36,6.28,4.91,11.48,52.91,4.91,0.0,0.0,0.0,5.0,3.7,1.7,3.4,0.944,0.0,0.0,0.0,11.48,59.7,33.07,15.3,11.05,0.0,0.28,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2022-06,3,Ongoing,2.99,8.94,5.95,2.99,8.85,5.86,25.2,74.6,5.86,0.0,0.0,0.0,5.0,3.7,1.7,20.8,0.979,0.0,0.0,0.0,25.2,85.04,47.36,21.95,15.03,0.0,0.7,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,,40.49,843.04,2022-03-01,2024-08-01,29,2022-07,4,Ongoing,5.18,12.78,7.6,5.18,12.9,7.72,43.69,108.77,7.72,0.0,0.0,0.0,5.0,3.7,1.7,23.2,1.015,0.0,0.0,0.0,43.69,120.4,67.36,30.48,21.83,0.0,0.74,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2022-08,5,Ongoing,7.89,15.09,7.2,7.89,15.44,7.55,66.54,130.21,7.55,0.0,0.0,0.0,15.6,3.7,1.7,37.4,1.006,0.0,0.0,0.0,66.54,142.35,78.31,36.31,26.48,0.0,1.25,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2022-09,6,Ongoing,11.07,18.33,7.26,11.07,19.0,7.93,93.33,160.21,7.93,0.0,0.0,0.0,15.6,3.7,1.7,37.9,0.996,0.0,0.0,0.0,93.33,171.81,95.05,44.27,31.23,0.0,1.26,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2022-10,7,Ongoing,14.67,22.16,7.49,14.67,23.26,8.6,123.64,196.1,8.6,0.0,0.0,0.0,15.6,4.7,1.7,39.2,0.988,0.0,0.0,0.0,123.64,206.29,114.13,53.61,37.24,0.0,1.3,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2022-11,8,Ongoing,18.63,24.86,6.23,18.63,26.24,7.61,157.07,221.19,7.61,0.0,0.0,0.0,15.6,4.7,1.7,40.2,0.958,0.0,0.0,0.0,157.07,231.25,127.84,60.89,41.2,0.0,1.32,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2022-12,9,Ongoing,22.92,29.46,6.54,22.92,31.39,8.47,193.19,264.6,8.47,0.0,0.0,0.0,15.6,4.7,1.7,40.7,0.967,0.0,0.0,0.0,193.19,270.25,149.43,71.65,47.85,0.0,1.32,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-01,10,Ongoing,27.47,33.57,6.1,27.47,36.12,8.65,231.59,304.48,8.65,0.0,0.0,0.0,15.6,4.7,1.7,40.9,1.008,0.0,0.0,0.0,231.59,307.78,169.97,80.39,56.1,,1.33,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-02,11,Ongoing,32.25,36.49,4.24,32.25,39.47,7.23,271.86,332.79,7.23,0.0,0.0,0.0,15.6,4.7,1.7,49.1,1.024,0.0,0.0,0.0,271.86,334.71,185.77,86.94,60.57,0.0,1.42,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-03,12,Ongoing,37.2,39.23,2.04,37.2,42.63,5.44,313.59,359.41,5.44,0.0,0.0,0.0,15.6,4.7,1.7,53.0,0.959,0.0,0.0,0.0,313.59,358.13,198.83,93.01,64.78,0.0,1.51,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-04,13,Ongoing,42.27,41.54,-0.73,42.27,45.28,3.01,356.35,381.71,3.01,0.0,0.0,0.0,15.6,4.7,1.7,53.8,0.909,0.0,0.0,0.0,356.35,380.34,210.71,99.09,69.02,0.0,1.52,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-05,14,Ongoing,47.41,44.99,-2.42,47.41,49.08,1.67,399.73,413.8,1.67,0.0,0.0,0.0,15.6,4.7,1.7,57.9,0.947,0.0,0.0,0.0,399.73,413.22,229.71,106.62,75.28,0.0,1.61,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-06,15,Ongoing,52.59,47.79,-4.8,52.59,52.11,-0.47,443.31,439.33,-0.47,0.0,0.0,0.0,15.6,4.7,1.7,72.2,0.908,0.0,0.0,0.0,443.31,440.16,244.62,113.11,80.59,0.0,1.85,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-07,16,Ongoing,57.73,49.67,-8.06,57.73,54.17,-3.56,486.69,456.68,-3.56,0.0,0.0,0.0,15.6,4.7,1.7,78.6,0.948,0.0,0.0,0.0,486.69,458.97,254.86,118.02,84.14,0.0,1.95,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-08,17,Ongoing,62.8,52.61,-10.19,62.8,57.5,-5.3,529.45,484.75,-5.3,0.0,0.0,0.0,15.6,4.7,1.7,79.3,0.896,0.0,0.0,0.0,529.45,487.32,269.83,125.29,90.24,0.0,1.97,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-09,18,Ongoing,67.75,55.87,-11.89,67.75,61.12,-6.63,571.18,515.27,-6.63,0.0,0.0,0.0,15.6,4.7,1.7,89.8,0.887,0.0,8.9,0.0,571.18,522.84,286.29,131.99,96.58,5.87,2.1,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-10,19,Ongoing,72.53,58.4,-14.13,72.53,63.91,-8.62,611.45,538.79,-8.62,0.0,0.0,0.0,15.6,4.7,3.3,90.4,0.878,0.0,8.9,0.0,611.45,545.69,299.74,137.61,100.33,5.87,2.14,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-11,20,Ongoing,77.08,61.61,-15.48,77.08,67.38,-9.71,649.85,568.02,-9.71,0.0,0.0,0.0,16.7,4.7,3.3,91.0,0.861,0.0,8.9,0.0,649.85,576.96,316.04,146.23,106.65,5.87,2.17,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2023-12,21,Ongoing,81.37,65.25,-16.12,81.37,71.13,-10.24,685.97,599.63,-10.24,0.0,0.0,0.0,16.7,4.7,3.3,92.8,0.925,0.0,8.9,0.0,685.97,611.86,335.3,154.7,113.8,5.87,2.19,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-01,22,Ongoing,85.33,67.41,-17.92,85.33,73.4,-11.94,719.4,618.76,-11.94,0.0,0.0,0.0,16.7,4.7,3.3,93.5,0.864,0.0,8.9,0.0,719.4,631.21,345.95,159.74,117.44,5.87,2.21,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-02,23,Ongoing,88.93,70.21,-18.72,88.93,76.32,-12.61,749.71,643.44,-12.61,0.0,0.0,0.0,16.7,4.7,3.3,99.5,0.881,0.0,8.9,20.8,749.71,683.14,361.72,165.94,122.99,30.21,2.28,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-03,24,Ongoing,92.11,73.24,-18.87,92.11,79.57,-12.53,776.5,670.82,-12.53,0.0,0.0,0.0,18.1,4.7,3.3,100.8,0.873,0.0,8.9,20.8,776.5,715.34,378.63,174.28,129.9,30.21,2.32,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-04,25,Ongoing,94.82,75.91,-18.91,94.82,82.44,-12.38,799.35,695.01,-12.38,0.0,0.0,0.0,18.1,9.2,3.3,104.5,0.896,0.0,8.9,20.8,799.35,741.86,393.24,180.66,135.31,30.21,2.44,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-05,26,Ongoing,97.01,78.66,-18.35,97.01,85.37,-11.65,817.84,719.67,-11.65,0.0,0.0,0.0,18.1,9.2,,105.6,0.867,0.0,8.9,20.8,817.84,766.84,406.49,186.97,140.71,30.21,2.46,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-06,27,Ongoing,98.64,80.16,-18.48,98.64,86.9,-11.74,831.56,732.59,-11.74,0.0,0.0,0.0,18.1,9.2,3.3,117.6,0.841,0.0,8.9,20.8,831.56,782.09,415.09,190.44,143.66,30.21,2.69,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-07,28,Ongoing,99.65,83.43,-16.22,99.65,90.27,-9.39,840.1,760.98,-9.39,0.0,0.0,0.0,18.1,10.7,3.3,121.1,0.858,0.0,8.9,20.8,840.1,811.14,430.55,199.03,148.6,30.21,2.75,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-08,29,Ongoing,100.0,85.28,-14.72,100.0,92.17,-7.83,843.04,777.0,-7.83,0.0,0.0,0.0,18.1,10.7,3.3,140.4,0.815,0.0,8.9,20.8,843.04,831.05,441.64,203.7,152.47,30.21,3.03,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-09,30,Ongoing,100.0,87.99,-12.01,100.0,95.03,-4.97,843.04,801.18,-4.97,0.0,0.0,0.0,18.1,10.7,3.3,153.3,0.841,0.0,8.9,20.8,843.04,855.81,455.52,210.08,156.75,30.21,3.25,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-10,31,Ongoing,100.0,89.98,-10.02,100.0,97.13,-2.87,843.04,818.88,-2.87,0.0,0.0,0.0,18.1,10.7,3.3,154.8,0.799,0.0,8.9,20.8,843.04,873.95,465.56,214.78,160.11,30.21,3.28,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-11,32,Ongoing,100.0,93.42,-6.58,100.0,100.0,0.0,843.04,843.04,0.0,0.0,0.0,0.0,18.1,10.7,3.3,156.0,0.874,0.0,8.9,20.8,843.04,904.96,482.49,222.18,166.78,30.21,3.3,212,1,17.2,1
SYNTHETIC,HRI-0367,NH-336 Greenfield Highway Package 1,NH-336,Odisha,Greenfield Highway,Sahyadri Infrastructure Ltd,40.49,843.04,2022-03-01,2024-08-01,29,2024-12,33,Ongoing,100.0,95.14,-4.86,100.0,100.0,0.0,843.04,843.04,0.0,0.0,0.0,0.0,18.1,10.7,3.3,157.5,0.837,0.0,8.9,20.8,843.04,922.68,492.88,226.52,169.74,30.21,3.33,212,1,17.2,1
